date,platform,spend,revenue,spend_share_of_total,day_of_week,is_weekend,spend_lag_1,spend_lag_7,spend_lag_14,spend_rolling_mean_7d,revenue_rolling_mean_7d,spend_rolling_mean_14d,revenue_rolling_mean_14d,spend_rolling_mean_30d,revenue_rolling_mean_30d
2025-09-27,Meta Ads,102.730001,318.82,0.06819589168993298,Saturday,True,96.78999999999999,93.59,73.139999,108.67714271428572,278.48285714285714,103.547857,242.7942857142857,93.46666669999999,203.73933333333335
2025-09-28,Meta Ads,116.70999900000001,283.85,0.07495873874963317,Sunday,True,102.730001,121.999999,94.0,109.98285714285714,295.3671428571429,105.66142857142857,236.37714285714287,94.12200006666666,212.74133333333333
2025-09-29,Meta Ads,114.190001,407.45,0.073944912246616,Monday,False,116.70999900000001,110.19,88.19,109.22714285714287,314.4371428571429,107.28357135714285,233.0257142857143,95.31200003333333,217.05433333333332
2025-09-30,Meta Ads,110.52000000000001,347.28,0.07430282360478078,Tuesday,False,114.190001,119.74000000000001,103.39,109.79857157142858,326.7542857142857,109.14071428571428,246.0814285714286,96.63200006666666,227.74133333333336
2025-10-01,Meta Ads,109.42999999999999,112.03999999999999,0.05616675936004057,Wednesday,False,110.52000000000001,110.13,114.3,108.48142871428571,329.2642857142857,109.64999999999999,253.92285714285714,97.09266676666667,237.46599999999998
2025-10-02,Meta Ads,109.67999900000001,433.69000000000005,0.04494846252598164,Thursday,False,109.42999999999999,108.30000000000001,108.88,108.3814287142857,293.8971428571428,109.30214285714285,250.5292857142857,97.7610001,234.81366666666665
2025-10-03,Meta Ads,107.400001,105.46000000000001,0.05349059860702793,Friday,False,109.67999900000001,96.78999999999999,107.03,108.57857142857144,294.81714285714287,109.35928564285713,279.4614285714286,98.6403334,247.41266666666664
2025-10-04,Meta Ads,102.00999999999999,116.32,0.04648427528149498,Saturday,True,107.400001,102.730001,93.59,110.09428585714286,286.9414285714286,109.38571428571427,282.71214285714285,99.45566676666667,243.17666666666665
2025-10-05,Meta Ads,120.12,342.24,0.054153407091632286,Sunday,True,102.00999999999999,116.70999900000001,121.999999,109.99142857142859,258.0128571428571,109.98714285714286,276.69,100.07766676666667,247.054
2025-10-06,Meta Ads,113.100001,400.66999999999996,0.0518167880898706,Monday,False,120.12,114.190001,110.19,110.47857157142857,266.3542857142857,109.8528572142857,290.3957142857143,101.35366673333333,250.20066666666668
2025-10-07,Meta Ads,110.910001,330.3,0.05144881293956217,Tuesday,False,113.100001,110.52000000000001,119.74000000000001,110.3228572857143,265.38571428571424,110.06071442857144,296.07,102.55800006666666,251.85233333333332
2025-10-08,Meta Ads,108.76,254.92,0.053524038228250005,Wednesday,False,110.910001,109.42999999999999,110.13,110.37857171428571,262.96,109.43000021428573,296.1121428571428,103.15600010000001,255.52866666666668
2025-10-09,Meta Ads,109.09,24.26,0.050591430142672,Thursday,False,108.76,109.67999900000001,108.30000000000001,110.28285742857143,283.37142857142857,109.33214307142858,288.6342857142857,103.81300006666667,250.145
2025-10-10,Meta Ads,106.57,291.41999999999996,0.04636121858181306,Friday,False,109.09,107.400001,96.78999999999999,110.19857185714285,224.88142857142856,109.38857164285714,259.8492857142857,104.5513334,244.446
2025-10-11,Meta Ads,101.26,388.31,0.05156470087997607,Saturday,True,106.57,102.00999999999999,102.730001,110.08000028571428,251.44714285714284,110.08714307142859,269.19428571428574,105.26333336666667,248.701
2025-10-12,Meta Ads,113.85000099999999,44.98,0.05493336509049557,Sunday,True,101.26,120.12,116.70999900000001,109.97285742857142,290.30285714285714,109.982143,274.15785714285715,105.90433336666666,251.8716666666667
2025-10-13,Meta Ads,117.3,247.37,0.051127582636011325,Monday,False,113.85000099999999,113.100001,114.190001,109.07714328571429,247.83714285714285,109.77785742857144,257.0957142857143,106.86666673333333,253.371
2025-10-14,Meta Ads,109.09,299.75,0.05297645165789715,Tuesday,False,117.3,110.910001,110.52000000000001,109.67714314285715,225.93714285714287,110.00000021428572,245.66142857142856,108.33866676666666,247.99466666666663
2025-10-15,Meta Ads,112.55,136.82,0.06671578481716608,Wednesday,False,109.09,108.76,109.42999999999999,109.417143,221.57285714285712,109.89785735714285,242.26642857142858,108.84166676666668,246.96066666666667
2025-10-16,Meta Ads,108.75,447.35,0.04945974470491603,Thursday,False,112.55,109.09,109.67999900000001,109.95857157142858,204.70142857142858,110.12071449999999,244.0364285714286,109.65366676666666,244.03233333333336
2025-10-17,Meta Ads,105.690001,133.97,0.05274368389176389,Friday,False,108.75,106.57,107.400001,109.91000014285714,265.14285714285717,110.054286,245.01214285714286,109.83233343333333,251.02733333333333
2025-10-18,Meta Ads,102.540001,168.99,0.055368549460511465,Saturday,True,105.690001,101.26,102.00999999999999,109.784286,242.65,109.93214314285716,247.04857142857142,109.54533346666666,250.17466666666667
2025-10-19,Meta Ads,123.390001,255.5,0.06497936807129549,Sunday,True,102.540001,113.85000099999999,120.12,109.9671432857143,211.31857142857143,109.97000035714287,250.81071428571428,109.33400016666668,254.853
2025-10-20,Meta Ads,111.519999,297.73,0.06753219142327076,Monday,False,123.390001,117.3,113.100001,111.33000042857144,241.39285714285714,110.20357185714285,244.615,109.87933353333332,261.3713333333333
2025-10-21,Meta Ads,113.2,326.63,0.07503766731808907,Tuesday,False,111.519999,109.09,110.910001,110.504286,248.58714285714285,110.09071457142856,237.26214285714286,110.47700016666666,264.608
2025-10-22,Meta Ads,99.72,79.7,0.06361531625855928,Wednesday,False,113.2,112.55,108.76,111.09142885714287,252.42714285714288,110.25428592857143,237.0,110.18366686666667,270.4836666666667
2025-10-23,Meta Ads,108.0,372.09999999999997,0.07277281861266072,Thursday,False,99.72,108.75,109.09,109.25857171428571,244.26714285714283,109.60857164285714,224.48428571428573,109.83466686666667,262.4326666666667
2025-10-24,Meta Ads,107.65,227.09,0.07818281381682708,Friday,False,108.0,105.690001,106.57,109.15142885714285,233.51714285714283,109.53071450000002,249.32999999999998,109.44333353333333,263.84566666666666
2025-10-25,Meta Ads,105.610001,135.06,0.07305638713544453,Saturday,True,107.65,102.540001,101.26,109.43142871428573,246.82,109.60785735714285,244.73499999999999,109.36066686666668,259.42833333333334
2025-10-26,Meta Ads,121.380001,21.09,0.06778294014338337,Sunday,True,105.610001,123.390001,113.85000099999999,109.87000014285714,241.97285714285712,109.9185717142857,226.6457142857143,109.27100023333334,249.68866666666665
2025-10-27,Meta Ads,110.15,331.37,0.06716951864001432,Monday,False,121.380001,111.519999,117.3,109.58285728571427,208.48571428571427,110.45642885714285,224.9392857142857,110.09066693333334,245.03866666666667
2025-10-28,Meta Ads,108.679999,239.95,0.07173105890995969,Tuesday,False,110.15,113.2,109.09,109.38714314285714,213.29142857142855,109.94571457142857,230.93928571428572,110.33800023333333,245.457
2025-10-29,Meta Ads,126.22,304.0,0.08129564660466307,Wednesday,False,108.679999,99.72,112.55,108.7414287142857,200.9085714285714,109.91642878571429,226.66785714285714,110.07033356666668,243.99366666666668
2025-10-30,Meta Ads,127.45,286.02,0.08579012911186916,Thursday,False,126.22,108.0,108.75,112.52714300000001,232.95142857142858,110.89285735714286,238.6092857142857,110.47133353333334,240.54533333333333
2025-10-31,Meta Ads,119.19,171.14,0.0780054853308067,Friday,False,127.45,107.65,105.690001,115.30571442857142,220.6542857142857,112.22857164285715,227.08571428571426,111.03566686666666,238.5033333333333
2025-11-01,Meta Ads,110.789999,342.91,0.061676924455811966,Saturday,True,119.19,105.610001,102.540001,116.95428585714285,212.66142857142856,113.19285728571427,229.7407142857143,111.36100019999999,240.47333333333333
2025-11-02,Meta Ads,148.89000000000001,490.58000000000004,0.0766337284463682,Sunday,True,110.789999,121.380001,123.390001,117.69428557142858,242.3542857142857,113.78214285714286,242.16357142857143,111.3980002,237.44733333333335
2025-11-03,Meta Ads,127.60000000000001,225.93,0.04343650005223852,Monday,False,148.89000000000001,110.15,111.519999,121.62428542857144,309.42428571428576,115.60357135714287,258.955,112.78100016666666,250.28466666666665
2025-11-04,Meta Ads,124.61999999999999,208.45999999999998,0.054585667006200586,Tuesday,False,127.60000000000001,108.679999,113.2,124.11714257142856,294.3614285714286,116.75214285714286,253.82642857142855,113.63400016666668,253.93833333333333
2025-11-05,Meta Ads,126.67999900000001,525.9,0.0742052173630163,Wednesday,False,124.61999999999999,126.22,99.72,126.39428557142857,289.86285714285714,117.56785714285715,245.38571428571427,113.78400016666667,249.47899999999998
2025-11-06,Meta Ads,239.26,900.69,0.1420070366344389,Thursday,False,126.67999900000001,127.45,108.0,126.45999971428571,321.5628571428571,119.49357135714286,277.25714285714287,114.23666676666667,253.6533333333333
2025-11-07,Meta Ads,262.15000000000003,695.24,0.17712514045900332,Friday,False,239.26,119.19,107.65,142.43285685714287,409.3728571428572,128.86928564285714,315.0135714285715,118.51500006666667,272.66633333333334
2025-11-08,Meta Ads,206.98000100000002,790.32,0.17643532894876457,Saturday,True,262.15000000000003,110.789999,105.610001,162.855714,484.2442857142857,139.90499992857144,348.45285714285717,123.62800006666666,287.34366666666665
2025-11-09,Meta Ads,267.29,1253.54,0.2518167513079744,Sunday,True,206.98000100000002,148.89000000000001,121.380001,176.59714285714284,548.1600000000001,147.14571421428573,395.25714285714287,126.89100009999999,312.87899999999996
2025-11-10,Meta Ads,625.389999,1010.86,0.39557911735717155,Monday,False,267.29,127.60000000000001,110.15,193.51142857142858,657.1542857142857,157.567857,483.2892857142857,132.24833343333336,344.94966666666664
2025-11-11,Meta Ads,625.0599990000001,1237.72,0.40173849367262676,Tuesday,False,625.389999,124.61999999999999,108.679999,264.6242855714286,769.2871428571427,194.37071407142858,531.8242857142857,149.71933339999998,365.7013333333333
2025-11-12,Meta Ads,630.629997,1264.5,0.3534593941731513,Wednesday,False,625.0599990000001,126.67999900000001,126.22,336.115714,916.3242857142857,231.2549997857143,603.0935714285714,166.75966666666667,405.45933333333335
2025-11-13,Meta Ads,646.610003,1042.13,0.2503335378560767,Thursday,False,630.629997,239.26,127.45,408.10857085714287,1021.8385714285714,267.2842852857143,671.7007142857143,183.87066656666667,439.3636666666667
2025-11-14,Meta Ads,615.03,1201.62,0.2699945457835635,Friday,False,646.610003,262.15000000000003,119.19,466.30142842857146,1042.0442857142857,304.3671426428572,725.7085714285713,201.78799999999998,464.1096666666666
2025-11-15,Meta Ads,573.01,1468.59,0.2679158053169941,Saturday,True,615.03,206.98000100000002,110.789999,516.7128570000001,1114.3842857142856,339.7842855,799.3142857142857,218.53733333333332,499.603
2025-11-16,Meta Ads,800.74,1862.84,0.2518554932290042,Sunday,True,573.01,267.29,148.89000000000001,569.0028568571428,1211.28,372.79999985714284,879.72,234.01266666666663,533.6443333333333
2025-11-17,Meta Ads,931.2,1594.55,0.16534288278349907,Monday,False,800.74,625.389999,127.60000000000001,645.2099997142858,1298.3228571428572,419.36071414285715,977.7385714285714,257.18099996666666,591.2733333333333
2025-11-18,Meta Ads,936.980001,1501.01,0.1510842269421223,Tuesday,False,931.2,625.0599990000001,124.61999999999999,688.8971427142858,1381.707142857143,476.7607141428571,1075.4971428571428,284.8029999333333,638.7919999999999
2025-11-19,Meta Ads,935.420001,1062.64,0.15970454729805253,Wednesday,False,936.980001,630.629997,126.67999900000001,733.457143,1419.3199999999997,534.7864284999999,1167.8221428571428,311.92266660000007,680.3089999999999
2025-11-20,Meta Ads,940.5500010000001,1295.55,0.17200995034593497,Thursday,False,935.420001,646.610003,239.26,776.9985721428571,1390.482857142857,592.5535715,1206.1607142857142,339.386,705.806
2025-11-21,Meta Ads,904.319999,1385.8799999999999,0.17315451615574443,Friday,False,940.5500010000001,615.03,262.15000000000003,818.9900004285715,1426.685714285714,642.6457144285714,1234.365,366.96433336666666,738.1033333333334
2025-11-22,Meta Ads,902.869998,681.66,0.167816326595716,Saturday,True,904.319999,573.01,206.98000100000002,860.3171431428573,1453.0085714285717,688.5150000714286,1283.6964285714287,393.78433333333334,781.6426666666666
2025-11-23,Meta Ads,998.129999,1310.47,0.13883089939383866,Sunday,True,902.869998,800.74,267.29,907.4399999999999,1340.5900000000001,738.2214284285716,1275.935,420.2799999333334,791.9613333333332
2025-11-24,Meta Ads,994.899998,967.83,0.21457587339651615,Monday,False,998.129999,931.2,625.389999,935.6385712857144,1261.68,790.4242855,1280.0014285714285,449.96266656666666,828.074
2025-11-25,Meta Ads,954.470002,880.34,0.1528309051993671,Tuesday,False,994.899998,936.980001,625.0599990000001,944.738571,1172.1485714285716,816.8178568571429,1276.9278571428572,479.60566646666666,855.8330000000001
2025-11-26,Meta Ads,926.28,1724.97,0.13362398588157712,Wednesday,False,954.470002,935.420001,630.629997,947.2371425714285,1083.4814285714285,840.3471427857143,1251.4007142857142,507.3753331666667,884.4746666666667
2025-11-27,Meta Ads,1276.039999,2198.96,0.10592588521485315,Thursday,False,926.28,940.5500010000001,646.610003,945.9314281428572,1178.1,861.4650001428571,1284.2914285714285,534.5796665,930.928
2025-11-28,Meta Ads,1465.840001,1364.4,0.043957621562198866,Friday,False,1276.039999,904.319999,615.03,993.8585707142857,1307.1585714285716,906.4242855714285,1366.922142857143,573.4916665000001,996.2283333333332
2025-11-29,Meta Ads,1395.109998,1490.48,0.04299073273877321,Saturday,True,1465.840001,902.869998,573.01,1074.0757138571428,1304.0900000000001,967.1964285,1378.5492857142856,618.1456665333334,1031.575
2025-11-30,Meta Ads,1598.510001,1251.72,0.03720234709453372,Sunday,True,1395.109998,998.129999,800.74,1144.3957138571427,1419.6357142857144,1025.9178569285716,1380.1128571428574,660.4009998,1071.7236666666665
2025-12-01,Meta Ads,1562.84,1215.13,0.025070859370543815,Monday,False,1598.510001,994.899998,931.2,1230.1642855714285,1411.242857142857,1082.9014284285713,1336.4614285714285,709.7116665,1107.743
2025-12-02,Meta Ads,1545.449998,1354.6,0.09139707616243595,Tuesday,False,1562.84,954.470002,936.980001,1311.2985715714287,1446.5714285714287,1128.0185712857142,1309.3600000000001,758.1133332,1136.8169999999998
2025-12-03,Meta Ads,1471.71,2666.93,0.14250601235965682,Wednesday,False,1545.449998,926.28,935.420001,1395.7242852857144,1514.3228571428572,1171.4807139285715,1298.9021428571427,804.6653331333333,1165.6176666666668
2025-12-04,Meta Ads,1427.470003,2765.92,0.12769946229161067,Thursday,False,1471.71,1276.039999,940.5500010000001,1473.6428567142855,1648.8885714285716,1209.7871424285713,1413.4942857142855,849.4689998,1246.9843333333333
2025-12-05,Meta Ads,1432.7900049999998,2850.72,0.13612398322344568,Friday,False,1427.470003,1465.840001,904.319999,1495.2757144285715,1729.8828571428571,1244.5671425714286,1518.5207142857143,892.8973332333334,1332.233
2025-12-06,Meta Ads,1461.17,2004.94,0.10766144358059972,Saturday,True,1432.7900049999998,1395.109998,902.869998,1490.5542864285712,1942.2142857142858,1282.3150001428571,1623.1521428571427,936.4343334333333,1409.727
2025-12-07,Meta Ads,1610.9900010000001,1513.49,0.12644725181012506,Sunday,True,1461.17,1598.510001,998.129999,1499.9914295714284,2015.7085714285713,1322.1935717142858,1717.672142857143,977.1646667666666,1446.5353333333333
2025-12-08,Meta Ads,1565.639997,1721.5,0.1606620213668224,Monday,False,1610.9900010000001,1562.84,994.899998,1501.7742867142856,2053.104285714286,1365.969286142857,1732.1735714285714,1022.1260001333334,1473.8103333333336
2025-12-09,Meta Ads,1695.000002,3201.36,0.15649333638753424,Tuesday,False,1565.639997,1545.449998,954.470002,1502.174286285714,2125.442857142857,1406.7364289285713,1786.0071428571428,1067.4146666666666,1504.8496666666667
2025-12-10,Meta Ads,1574.590002,3144.15,0.13361942419773715,Wednesday,False,1695.000002,1471.71,926.28,1523.5385725714284,2389.2657142857142,1459.6314289285713,1951.7942857142857,1115.0050000666668,1569.7769999999998
2025-12-11,Meta Ads,1304.030001,2866.43,0.0922806333231317,Thursday,False,1574.590002,1427.470003,1276.039999,1538.2357157142856,2457.4399999999996,1505.9392862142856,2053.164285714286,1146.6450001666667,1640.8866666666665
2025-12-12,Meta Ads,1212.939997,2502.14,0.08708018361785255,Friday,False,1304.030001,1432.7900049999998,1465.840001,1520.6014297142858,2471.7985714285714,1507.9385720714286,2100.8407142857145,1169.2773335666668,1695.177
2025-12-13,Meta Ads,1536.059999,2361.38,0.11429571582681053,Saturday,True,1212.939997,1461.17,1395.109998,1489.1942857142858,2422.0014285714283,1489.8742860714285,2182.1078571428575,1188.6876669,1736.4316666666666
2025-12-14,Meta Ads,1549.680002,1941.94,0.12472489720618711,Sunday,True,1536.059999,1610.9900010000001,1598.510001,1499.8928570000003,2472.921428571429,1499.9421432857143,2244.315,1218.3360000999999,1780.4066666666668
2025-12-15,Meta Ads,1579.470001,2324.01,0.14421326640682222,Monday,False,1549.680002,1565.639997,1562.84,1491.1342857142859,2534.128571428572,1496.4542862142857,2293.6164285714285,1249.4910001666665,1805.0839999999998
2025-12-16,Meta Ads,1878.150002,2404.88,0.11396163644271805,Tuesday,False,1579.470001,1695.000002,1545.449998,1493.1100005714286,2620.2014285714286,1497.6421434285714,2372.822142857143,1283.0396668666667,1833.5980000000002
2025-12-17,Meta Ads,2188.710001,4475.35,0.11020153812824891,Wednesday,False,1878.150002,1574.590002,1471.71,1519.2742862857142,2506.4185714285713,1521.4064294285713,2447.842142857143,1318.9533336,1851.666
2025-12-18,Meta Ads,1721.7499990000001,2440.04,0.1071368356166687,Thursday,False,2188.710001,1304.030001,1427.470003,1607.005714714286,2696.59,1572.6207152142856,2577.015,1360.8703336333335,1947.6926666666668
2025-12-19,Meta Ads,1816.880001,3870.45,0.117255827016423,Friday,False,1721.7499990000001,1212.939997,1432.7900049999998,1666.6800001428571,2635.6771428571424,1593.6407149285715,2553.737857142857,1387.0293335666668,1978.9936666666667
2025-12-20,Meta Ads,1580.820002,2807.29,0.09519522330663817,Saturday,True,1816.880001,1536.059999,1461.17,1752.9571435714286,2831.15,1621.075714642857,2626.5757142857146,1416.4113335666666,2072.5873333333334
2025-12-21,Meta Ads,1980.430002,4189.69,0.13088885704325967,Sunday,True,1580.820002,1549.680002,1610.9900010000001,1759.3514297142858,2894.8514285714286,1629.6221433571427,2683.886428571429,1437.7536669333335,2122.978666666667
2025-12-22,Meta Ads,1919.52,3042.13,0.4979572769202057,Monday,False,1980.430002,1579.470001,1565.639997,1820.887144,3215.9585714285713,1656.0107148571428,2875.0435714285713,1473.624000366667,2216.439
2025-12-23,Meta Ads,407.82,870.0,0.24017029964654096,Tuesday,False,1919.52,1878.150002,1695.000002,1869.4657152857144,3318.5471428571427,1681.2878579285714,2969.374285714286,1507.5123337666666,2295.1213333333335
2025-12-24,Meta Ads,313.600001,666.75,0.20892432426627017,Wednesday,False,407.82,2188.710001,1574.590002,1659.418572142857,3099.2785714285715,1589.3464292142858,2802.8485714285716,1487.8353338,2280.439
2025-12-25,Meta Ads,313.84000100000003,1233.42,0.17962179408866372,Thursday,False,313.600001,1721.7499990000001,1304.030001,1391.545715,2555.192857142857,1499.275714857143,2625.891428571428,1465.1253338999998,2270.403
2025-12-26,Meta Ads,212.540001,565.67,0.15878713563143274,Friday,False,313.84000100000003,1816.880001,1212.939997,1190.4157152857144,2382.8185714285714,1428.5478577142858,2509.2478571428574,1443.7710005333333,2282.1723333333334
2025-12-27,Meta Ads,188.009999,485.1,0.14892692710529795,Saturday,True,212.540001,1580.820002,1536.059999,961.2242867142858,1910.7071428571428,1357.090715142857,2370.9285714285716,1419.9796672333334,2243.529
2025-12-28,Meta Ads,225.510001,324.23,0.178071830302049,Sunday,True,188.009999,1980.430002,1549.680002,762.2514291428571,1578.9657142857143,1260.8014294285713,2236.908571428571,1383.7120005666666,2186.400333333333
2025-12-29,Meta Ads,31.029999,0.0,0.07398783476387652,Monday,False,225.510001,1919.52,1579.470001,511.5485718571428,1026.757142857143,1166.2178579285714,2121.3578571428575,1342.3676672333333,2151.728
2025-12-30,Meta Ads,24.87,0.0,0.06563347178485927,Tuesday,False,31.029999,407.82,1878.150002,241.764286,592.1671428571428,1055.6150006428572,1955.357142857143,1296.898333933333,2102.0453333333335
2025-12-31,Meta Ads,25.060000000000002,306.4,0.06752192807620805,Wednesday,False,24.87,313.600001,2188.710001,187.05714314285714,467.88142857142856,923.2378576428571,1783.5800000000002,1244.4436672333334,2060.3213333333333
2026-01-01,Meta Ads,24.24,48.1,0.05724005012726547,Thursday,False,25.060000000000002,313.84000100000003,1721.7499990000001,145.837143,416.40285714285716,768.6914290000001,1485.797857142857,1193.1843339,2030.0303333333334
2026-01-02,Meta Ads,22.240000000000002,0.0,0.05205280779819965,Friday,False,24.24,212.540001,1816.880001,104.46571428571428,247.07142857142858,647.4407147857144,1314.9449999999997,1142.477333966667,1986.4803333333332
2026-01-03,Meta Ads,22.47,117.7,0.056853333035378345,Saturday,True,22.240000000000002,188.009999,1580.820002,77.27999985714284,166.26142857142855,519.2521432857143,1038.4842857142858,1094.1616672999999,1897.5826666666665
2026-01-04,Meta Ads,26.02,104.52,0.0695267865024694,Sunday,True,22.47,225.510001,1980.430002,53.631428571428565,113.7757142857143,407.9414288571429,846.3707142857144,1047.3283338666665,1809.3086666666668
2026-01-05,Meta Ads,23.86,38.36,0.018412125829122297,Monday,False,26.02,31.029999,1919.52,25.132857,82.38857142857144,268.34071442857146,554.5728571428572,1000.4360003666666,1717.7686666666666
2026-01-06,Meta Ads,167.96,1258.56,0.0695656580499184,Tuesday,False,23.86,24.87,407.82,24.108571428571427,87.86857142857141,132.9364287142857,340.01785714285717,952.5256670333333,1652.2160000000001
2026-01-07,Meta Ads,192.77000099999998,396.3,0.10712673406891571,Wednesday,False,167.96,25.060000000000002,313.600001,44.550000000000004,267.66285714285715,115.80357157142858,367.7721428571428,904.4246669999999,1643.7183333333332
2026-01-08,Meta Ads,170.019999,260.67,0.09198710346212245,Thursday,False,192.77000099999998,24.24,313.84000100000003,68.50857157142856,280.50571428571425,107.17285728571429,348.4542857142857,858.6623338,1599.5449999999998
2026-01-09,Meta Ads,187.54,272.24,0.08944932986910142,Friday,False,170.019999,22.240000000000002,212.540001,89.3342857142857,310.8728571428571,96.89999999999999,278.97214285714284,807.8296670333333,1501.5220000000002
2026-01-10,Meta Ads,179.840001,552.1,0.11042438925002244,Saturday,True,187.54,22.47,188.009999,112.94857142857143,349.7642857142857,95.11428564285714,258.0128571428571,761.5946669666666,1405.7916666666667
2026-01-11,Meta Ads,206.990001,615.54,0.10692670703761552,Sunday,True,179.840001,26.02,225.510001,135.43000014285712,411.82142857142856,94.53071435714287,262.7985714285714,724.1216669666667,1328.6473333333336
2026-01-12,Meta Ads,203.830001,544.86,0.12263158753272262,Monday,False,206.990001,23.86,31.029999,161.28285742857142,484.82428571428574,93.20785721428571,283.6064285714286,690.5900004333332,1265.7606666666666
2026-01-13,Meta Ads,217.16,283.9,0.11271505369558873,Tuesday,False,203.830001,167.96,24.87,186.9928575714286,557.1814285714286,105.55071450000001,322.52500000000003,646.1823338333335,1205.2099999999998
2026-01-14,Meta Ads,182.030001,444.09000000000003,0.10923994981169982,Wednesday,False,217.16,192.77000099999998,25.060000000000002,194.02142899999998,417.94428571428574,119.28571450000001,342.80357142857144,601.7650004333334,1149.942
2026-01-15,Meta Ads,203.370001,474.75,0.11893977143241831,Thursday,False,182.030001,170.019999,24.24,192.48714328571427,424.77142857142854,130.49785742857142,352.6385714285715,555.1836671,1087.278
2026-01-16,Meta Ads,170.91999900000002,325.65000000000003,0.0915545523574399,Friday,False,203.370001,187.54,22.240000000000002,197.2514292857143,455.35428571428565,143.2928575,383.11357142857145,499.3576670666667,1022.9403333333333
2026-01-17,Meta Ads,179.679999,723.76,0.07858684272628297,Saturday,True,170.91999900000002,179.840001,22.47,194.87714342857143,462.9842857142857,153.91285742857144,406.3742857142857,432.09800033333335,884.6170000000001
2026-01-18,Meta Ads,197.71,841.3100000000001,0.09412363580736598,Sunday,True,179.679999,206.990001,26.02,194.854286,487.50714285714287,165.14214307142856,449.6642857142857,380.69566699999996,827.4076666666666
2026-01-19,Meta Ads,198.91,721.17,0.07986716079123102,Monday,False,197.71,203.830001,23.86,193.52857157142856,519.76,177.4057145,502.2921428571429,326.7233336333333,726.4363333333333
2026-01-20,Meta Ads,191.159999,450.85999999999996,0.10569767342417047,Tuesday,False,198.91,217.16,167.96,192.82571428571427,544.9471428571429,189.90928592857145,551.0642857142857,280.6596669,656.8989999999999
2026-01-21,Meta Ads,51.67,0.0,0.13300865218579563,Wednesday,False,191.159999,182.030001,192.77000099999998,189.11142842857143,568.7985714285714,191.5664287142857,493.3714285714286,221.01733346666668,532.2713333333334
2026-01-22,Meta Ads,39.15,42.74,0.12514023497615487,Thursday,False,51.67,203.370001,170.019999,170.48857114285715,505.35714285714283,181.48785721428573,465.06428571428575,158.7556668,430.86699999999996
2026-01-23,Meta Ads,53.62,0.0,0.16521515355976676,Friday,False,39.15,170.91999900000002,187.54,147.028571,443.64142857142855,172.14000014285716,449.4978571428572,146.4666668,403.2916666666667
2026-01-24,Meta Ads,69.12,95.44999999999999,0.2542717151521111,Saturday,True,53.62,179.679999,179.840001,130.2714282857143,397.12,162.57428585714288,430.0521428571428,137.80066676666667,381.06666666666666
2026-01-25,Meta Ads,79.43,0.0,0.34077196824804956,Sunday,True,69.12,197.71,206.990001,114.47714271428572,307.3614285714285,154.66571435714286,397.4342857142857,129.6433334,343.13433333333336
2026-01-26,Meta Ads,31.75,0.0,0.17950110091558677,Monday,False,79.43,198.91,203.830001,97.57999985714285,187.17428571428573,145.55428571428573,353.46714285714285,125.20633336666668,324.2786666666667
2026-01-27,Meta Ads,31.14,0.0,0.19161099733413356,Tuesday,False,31.75,191.159999,217.16,73.69999985714286,84.14999999999999,133.26285707142856,314.54857142857145,119.99766673333333,308.1086666666667
2026-01-28,Meta Ads,31.310000000000002,0.0,0.2559531171713478,Wednesday,False,31.14,51.67,182.030001,50.839999999999996,19.74142857142857,119.97571421428573,294.27,113.51866670000001,297.301
2026-01-29,Meta Ads,30.43,52.38,0.273635699432361,Thursday,False,31.310000000000002,39.15,203.370001,47.93142857142857,19.74142857142857,109.20999985714286,262.5492857142857,113.52800006666666,297.301
2026-01-30,Meta Ads,28.85,0.0,0.1525827572250038,Friday,False,30.43,53.62,170.91999900000002,46.68571428571429,21.118571428571425,96.85714264285716,232.37999999999997,113.7133334,299.04699999999997
2026-01-31,Meta Ads,26.240000000000002,39.7,0.10541403215112716,Saturday,True,28.85,69.12,179.679999,43.14714285714286,21.118571428571425,86.70928557142858,209.11928571428572,113.83966673333335,288.83366666666666
2026-02-01,Meta Ads,32.7,117.69,0.10804881958911486,Sunday,True,26.240000000000002,79.43,197.71,37.02142857142858,13.154285714285717,75.74928564285713,160.25785714285715,113.9063334,288.5536666666667
2026-02-02,Meta Ads,32.6,142.49,0.14353482725966593,Monday,False,32.7,31.75,198.91,30.345714285714287,29.967142857142857,63.96285707142857,108.57071428571429,114.25500006666667,292.4766666666667
2026-02-03,Meta Ads,29.990000000000002,37.22,0.0745724176340747,Tuesday,False,32.6,31.14,191.159999,30.467142857142857,50.32285714285714,52.083571357142866,67.23642857142856,114.59266673333333,293.303
2026-02-04,Meta Ads,28.03,0.0,0.06918825017539208,Wednesday,False,29.990000000000002,31.310000000000002,51.67,30.302857142857142,55.64,40.57142857142857,37.69071428571429,114.72500006666665,291.05966666666666
2026-02-05,Meta Ads,32.15,96.0,0.060284734306931105,Thursday,False,28.03,30.43,39.15,29.834285714285716,55.64,38.88285714285714,37.69071428571429,114.86400006666668,289.78099999999995
2026-02-06,Meta Ads,28.36,36.66,0.07095193646273103,Friday,False,32.15,28.85,53.62,30.080000000000002,61.871428571428574,38.38285714285714,41.495000000000005,110.33700006666668,251.029
2026-02-07,Meta Ads,24.189999999999998,73.84,0.055347369137855304,Saturday,True,28.36,26.240000000000002,69.12,30.009999999999998,67.10857142857142,36.57857142857143,44.11357142857143,104.8566667,239.04100000000003
